codec,uncompressed_size,compressed_size,compression_time_s,compression_max_RSS_kB,decompression_time_s,decompression_max_RSS_kB,filename,test_set,compression_speed_MiB/s,decompression_speed_MiB/s,compression_rank,compression_speed_rank,decompression_speed_rank
rans1,32736494,10089081,0.98,4340,1.09,5904,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indt.codec_stats,10,31.857095445905415,8.827245344809436,5,2,3
gabac,32736494,5143614,42.57,349116,1.58,346828,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indt.codec_stats,10,0.7333792233259879,3.104640864118745,3,6,6
gzip,209715200,9527517,33.57,1772,2.94,1672,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpt.cropped.codec_stats,10,5.957700327673518,3.0905266197360293,2,3,3
bzip2,209715200,10888341,70.82,10640,5.57,7036,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpt.cropped.codec_stats,10,2.8240609997175943,1.8642605314134908,4,4,5
xz,209715200,8646688,91.08,691336,3.67,67736,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpt.cropped.codec_stats,10,2.1958717610891525,2.2469003453891347,1,5,4
rans0,209715200,52087084,5.05,3968,4.75,4536,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpt.cropped.codec_stats,10,39.603960396039604,10.457708258377878,6,2,1
rans1,209715200,51010159,4.69,4104,6.4,5768,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpt.cropped.codec_stats,10,42.643923240938165,7.601106017827988,5,1,2
gabac,209715200,9902944,104.88,1848024,32.78,2211660,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpt.cropped.codec_stats,10,1.9069412662090008,0.28810809486300715,3,6,6
gzip,2285000,16348,0.13,1840,0.03,1608,05_9827_2#49.bam_filtered.gtfl.codec_stats,05,16.762660099909855,0.5196889241536459,5,5,2
bzip2,2285000,12129,0.02,3148,0.03,2620,05_9827_2#49.bam_filtered.gtfl.codec_stats,05,108.95729064941406,0.3855705261230469,4,1,3
xz,2285000,21808,0.31,89056,0.03,6256,05_9827_2#49.bam_filtered.gtfl.codec_stats,05,7.029502622542843,0.6932576497395834,6,6,1
rans0,2285000,10959,0.04,2516,0.07,3312,05_9827_2#49.bam_filtered.gtfl.codec_stats,05,54.47864532470703,0.14930452619280132,2,3,5
rans1,2285000,10917,0.03,2628,0.06,4412,05_9827_2#49.bam_filtered.gtfl.codec_stats,05,72.63819376627605,0.1735210418701172,1,2,4
gabac,2285000,10975,0.06,22032,0.08,22388,05_9827_2#49.bam_filtered.gtfl.codec_stats,05,36.31909688313802,0.13083219528198242,3,4,6
gzip,8638176,4182276,7.02,1696,0.19,1688,08_m131004-10.sorted.bam_filtered.gpos.codec_stats,08,1.1735052125066774,20.992258975380345,6,5,1
bzip2,8638176,3285125,1.2,10424,0.55,6812,08_m131004-10.sorted.bam_filtered.gpos.codec_stats,08,6.8650054931640625,5.696253343061967,2,4,5
xz,8638176,3312912,7.95,147216,0.46,12312,08_m131004-10.sorted.bam_filtered.gpos.codec_stats,08,1.0362272442511793,6.868345841117526,3,6,4
rans0,8638176,4171322,0.25,4460,0.22,4696,08_m131004-10.sorted.bam_filtered.gpos.codec_stats,08,32.9520263671875,18.08219389481978,5,1,2
rans1,8638176,3790993,0.35,5572,0.28,5964,08_m131004-10.sorted.bam_filtered.gpos.codec_stats,08,23.537161690848215,12.912045206342423,4,2,3
gabac,8638176,3082660,0.39,39748,0.61,49036,08_m131004-10.sorted.bam_filtered.gpos.codec_stats,08,21.12309382512019,4.819432242971952,1,3,7
gzip,209715200,38311744,287.86,1788,3.15,1600,02_NA12878_S1.bam_filtered.pos.cropped.codec_stats,02,0.6947821857847565,11.599024212549603,4,6,1
bzip2,209715200,30315510,14.17,9884,9.2,7032,02_NA12878_S1.bam_filtered.pos.cropped.codec_stats,02,14.114326040931546,3.1425133995387866,3,4,6
xz,209715200,27921088,274.1,691348,4.61,67772,02_NA12878_S1.bam_filtered.pos.cropped.codec_stats,02,0.7296607077708864,5.776057377813178,2,5,4
rans0,209715200,43542341,3.5,3916,4.31,4536,02_NA12878_S1.bam_filtered.pos.cropped.codec_stats,02,57.142857142857146,9.63462002039509,6,1,2
rans1,209715200,40990345,4.59,5136,6.07,5752,02_NA12878_S1.bam_filtered.pos.cropped.codec_stats,02,43.57298474945534,6.440105312542231,5,2,3
gabac,209715200,26216083,10.2,941032,10.24,998044,02_NA12878_S1.bam_filtered.pos.cropped.codec_stats,02,19.607843137254903,2.441562991589308,1,3,7
gzip,26284994,3380757,39.88,1752,0.39,1608,07_ERP174310-unmapped.bam_filtered.rtype.codec_stats,07,0.6285687985128481,8.267028515155499,5,5,1
bzip2,26284994,3228170,2.13,9780,1.13,6840,07_ERP174310-unmapped.bam_filtered.rtype.codec_stats,07,11.768696565583278,2.7244449716753665,4,4,5
xz,26284994,3000112,40.7,301200,0.54,28556,07_ERP174310-unmapped.bam_filtered.rtype.codec_stats,07,0.6159047588376506,5.2983884458188655,2,6,3
rans0,26284994,4100802,0.61,3828,0.6,4288,07_ERP174310-unmapped.bam_filtered.rtype.codec_stats,07,41.09397325359407,6.518049240112305,6,2,2
rans1,26284994,3073651,0.58,3780,0.64,5536,07_ERP174310-unmapped.bam_filtered.rtype.codec_stats,07,43.219523594297215,4.580096900463104,3,1,4
gabac,26284994,2545250,1.87,505560,1.93,477568,07_ERP174310-unmapped.bam_filtered.rtype.codec_stats,07,13.404985927642985,1.2576888879963772,1,3,7
gzip,209715200,81809904,225.27,1740,7.33,1748,07_chr1_m.gtl_filtered.snpp.cropped.codec_stats,07,0.8878235006880631,10.64392964153628,5,5,1
bzip2,209715200,63820739,36.82,9840,26.73,6940,07_chr1_m.gtl_filtered.snpp.cropped.codec_stats,07,5.431830526887561,2.2769996123593974,1,4,7
xz,209715200,63824124,279.2,691408,9.53,67684,07_chr1_m.gtl_filtered.snpp.cropped.codec_stats,07,0.7163323782234957,6.38692841825055,2,6,3
rans0,209715200,97419091,5.97,4592,8.94,4824,07_chr1_m.gtl_filtered.snpp.cropped.codec_stats,07,33.50083752093803,10.392179531805734,6,1,2
rans1,209715200,71298988,9.58,5164,14.84,5868,07_chr1_m.gtl_filtered.snpp.cropped.codec_stats,07,20.876826722338205,4.581941620037562,4,2,4
gabac,209715200,64563366,19.56,3742156,17.62,3805640,07_chr1_m.gtl_filtered.snpp.cropped.codec_stats,07,10.224948875255624,3.4944621983505404,3,3,5
gzip,10332400,4322077,1.72,1688,0.22,1560,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpair.codec_stats,10,5.728921224904615,18.735699220137164,4,4,2
bzip2,10332400,4137270,1.62,9852,0.69,6744,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpair.codec_stats,10,6.082558337553047,5.718272665272589,3,3,5
xz,10332400,3403664,6.57,160788,0.51,13396,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpair.codec_stats,10,1.4998089051500665,6.364680271522672,1,6,4
rans0,10332400,7810170,0.31,4720,0.29,5000,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpair.codec_stats,10,31.786272602696574,25.683994950919317,6,1,1
rans1,10332400,6285314,0.39,5828,0.35,6180,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpair.codec_stats,10,25.266011555989582,17.126121520996094,5,2,3
gabac,10332400,3810851,3.59,183044,1.21,247468,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpair.codec_stats,10,2.744775628645108,3.003562580455433,2,5,6
gzip,15452728,2061932,9.77,1760,0.23,1680,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpos.codec_stats,10,1.5083797146378424,8.549615611200746,6,5,1
bzip2,15452728,1581612,0.69,10456,0.48,6828,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpos.codec_stats,10,21.35778233624887,3.142380714416504,3,4,5
xz,15452728,1537756,13.43,205572,0.39,18076,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpos.codec_stats,10,1.0973097402838212,3.7603035951272035,2,6,4
rans0,15452728,1799796,0.33,3816,0.33,4340,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpos.codec_stats,10,44.65718124852036,5.201270363547585,4,1,2
rans1,15452728,1906869,0.39,4920,0.39,5692,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpos.codec_stats,10,37.78684567182492,4.6629025385929985,5,2,3
gabac,15452728,1426792,0.58,101756,0.62,101252,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gpos.codec_stats,10,25.408396227606413,2.194669169764365,1,3,7
gzip,25880290,7354692,23.11,1768,0.49,1616,05_9827_2#49.bam_filtered.snpt.codec_stats,05,1.0679951481672656,14.31424666424187,6,5,1
bzip2,25880290,6990414,3.16,9852,1.97,6764,05_9827_2#49.bam_filtered.snpt.codec_stats,05,7.810559453843514,3.3840498948460302,5,4,5
xz,25880290,6816976,40.02,297044,0.87,29320,05_9827_2#49.bam_filtered.snpt.codec_stats,05,0.6167258339366694,7.472614858342313,4,6,3
rans0,25880290,6505069,0.68,4208,0.76,4368,05_9827_2#49.bam_filtered.snpt.codec_stats,05,36.29612922668457,8.162785831250643,3,1,2
rans1,25880290,6430823,0.83,4112,0.84,5664,05_9827_2#49.bam_filtered.snpt.codec_stats,05,29.73658780017531,7.301084200541179,1,2,4
gabac,25880290,6499635,2.55,503996,2.51,476092,05_9827_2#49.bam_filtered.snpt.codec_stats,05,9.678967793782553,2.469535842834716,2,3,7
gzip,74707200,33681516,72.04,1756,1.79,1620,05_9827_2#49.bam_filtered.snpp.codec_stats,05,0.9889830356833008,17.944802651858197,5,5,2
bzip2,74707200,26530614,9.75,10696,4.59,6884,05_9827_2#49.bam_filtered.snpp.codec_stats,05,7.307316706730769,5.512323566511566,3,4,5
xz,74707200,27359960,88.36,665640,2.76,67776,05_9827_2#49.bam_filtered.snpp.codec_stats,05,0.8063188987168968,9.453801141268967,4,6,4
rans0,74707200,39825023,1.94,4572,2.03,4752,05_9827_2#49.bam_filtered.snpp.codec_stats,05,36.724916438466494,18.709409647974475,6,1,1
rans1,74707200,25828838,2.42,5344,2.34,5876,05_9827_2#49.bam_filtered.snpp.codec_stats,05,29.440635491993802,10.526623685135801,1,2,3
gabac,74707200,26132679,8.81,1638264,9.66,1696848,05_9827_2#49.bam_filtered.snpp.codec_stats,05,8.086985004611236,2.5799238903922324,2,3,7
gzip,22448241,529297,2.67,1696,0.32,1676,05_9827_2#49.bam_filtered.mrcomp.codec_stats,05,8.0180939663662,1.5774279832839966,3,4,3
bzip2,22448241,533364,7.53,10208,0.8,6244,05_9827_2#49.bam_filtered.mrcomp.codec_stats,05,2.8430691753250668,0.6358194351196289,4,6,5
xz,22448241,587952,4.2,266940,0.35,25040,05_9827_2#49.bam_filtered.mrcomp.codec_stats,05,5.097216878618513,1.6020420619419644,5,5,2
rans0,22448241,3063113,0.38,3916,0.49,4340,05_9827_2#49.bam_filtered.mrcomp.codec_stats,05,56.337660237362506,5.961657543571628,6,1,1
rans1,22448241,402389,0.45,3060,0.5,4800,05_9827_2#49.bam_filtered.mrcomp.codec_stats,05,47.57402420043945,0.7674961090087891,1,2,4
gabac,22448241,438020,1.4,476204,3.05,444704,05_9827_2#49.bam_filtered.mrcomp.codec_stats,05,15.29165063585554,0.1369601390400871,2,3,7
gzip,151992,22319,0.15,1836,0.0,1672,05_9827_2#49.bam_filtered.nmis.codec_stats,05,0.966339111328125,inf,3,5,1
bzip2,151992,16546,0.03,2616,0.01,3872,05_9827_2#49.bam_filtered.nmis.codec_stats,05,4.831695556640625,1.5779495239257812,1,2,3
xz,151992,18060,0.13,70912,0.01,2280,05_9827_2#49.bam_filtered.nmis.codec_stats,05,1.1150066669170673,1.7223358154296875,2,3,2
rans0,151992,56562,0.0,1732,0.0,1468,05_9827_2#49.bam_filtered.nmis.codec_stats,05,inf,inf,6,1,1
rans1,151992,25466,0.0,1888,0.0,2500,05_9827_2#49.bam_filtered.nmis.codec_stats,05,inf,inf,5,1,1
gabac,151992,23282,0.14,5520,0.02,5640,05_9827_2#49.bam_filtered.nmis.codec_stats,05,1.035363333565848,1.1101722717285156,4,4,4
gzip,2250691,203889,2.8,1764,0.03,1612,02_NA12878_S1.bam_filtered.nrcomp.codec_stats,02,0.7665807860238212,6.481456756591797,4,6,2
bzip2,2250691,221504,1.14,8776,0.09,5944,02_NA12878_S1.bam_filtered.nrcomp.codec_stats,02,1.8828300007602625,2.347140842013889,5,4,5
xz,2250691,184164,2.49,89348,0.04,6228,02_NA12878_S1.bam_filtered.nrcomp.codec_stats,02,0.8620185545649394,4.390811920166016,3,5,3
rans0,2250691,350996,0.05,3112,0.04,3576,02_NA12878_S1.bam_filtered.nrcomp.codec_stats,02,42.928524017333984,8.368396759033203,6,2,1
rans1,2250691,148720,0.03,2740,0.06,4616,02_NA12878_S1.bam_filtered.nrcomp.codec_stats,02,71.54754002888998,2.363840738932292,1,1,4
gabac,2250691,156427,0.18,73672,0.16,75116,02_NA12878_S1.bam_filtered.nrcomp.codec_stats,02,11.924590004814997,0.9323775768280029,2,3,6
gzip,209715200,76064833,94.66,1820,20.45,1624,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indt.cropped.codec_stats,03,2.1128248468201987,3.547240959111519,6,5,5
bzip2,209715200,73586442,26.5,9844,16.26,6900,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indt.cropped.codec_stats,03,7.547169811320755,4.315959395517722,5,4,3
xz,209715200,69764052,329.03,691420,18.36,67828,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indt.cropped.codec_stats,03,0.6078473087560405,3.6237573311998954,4,6,4
rans0,209715200,67901744,5.51,4196,9.74,4736,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indt.cropped.codec_stats,03,36.29764065335753,6.648475286652175,3,1,2
rans1,209715200,65478410,6.17,4292,7.85,5840,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indt.cropped.codec_stats,03,32.414910858995135,7.954786993136072,2,2,1
gabac,209715200,65197255,22.28,3740656,18.03,3804764,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indt.cropped.codec_stats,03,8.976660682226212,3.4485273207814178,1,3,7
gzip,13877540,1504779,6.44,1756,0.2,1552,20_MH0001_081026_clean_2.bam_filtered.pos.codec_stats,20,2.0550704150466443,7.175345420837402,4,5,2
bzip2,13877540,1042980,0.96,10164,0.45,6796,20_MH0001_081026_clean_2.bam_filtered.pos.codec_stats,20,13.786097367604574,2.210362752278646,2,4,5
xz,13877540,1129716,13.38,193324,0.28,17292,20_MH0001_081026_clean_2.bam_filtered.pos.codec_stats,20,0.9891370308595209,3.8477897644042964,3,6,3
rans0,13877540,2477596,0.27,3996,0.31,4284,20_MH0001_081026_clean_2.bam_filtered.pos.codec_stats,20,49.01723508481626,7.6219989407447075,6,1,1
rans1,13877540,1511242,0.4,4900,0.43,5604,20_MH0001_081026_clean_2.bam_filtered.pos.codec_stats,20,33.08663368225098,3.3517039099404977,5,2,4
gabac,13877540,917594,0.51,92144,0.52,93604,20_MH0001_081026_clean_2.bam_filtered.pos.codec_stats,20,25.950300927255668,1.6828573667086086,1,3,6
gzip,61316639,9174459,262.06,1756,0.94,1624,07_chr1_m.gtl_filtered.mrcomp.codec_stats,07,0.22314013501737698,9.307921186406562,5,6,1
bzip2,61316639,9634387,8.54,9868,3.48,7048,07_chr1_m.gtl_filtered.mrcomp.codec_stats,07,6.8473189441046625,2.6402492632811096,6,4,5
xz,61316639,8253412,125.88,609072,1.49,62408,07_chr1_m.gtl_filtered.mrcomp.codec_stats,07,0.4645384793664904,5.2825953336370075,4,5,3
rans0,61316639,7697836,1.21,3764,1.17,4232,07_chr1_m.gtl_filtered.mrcomp.codec_stats,07,48.327358498061,6.274554260775575,1,1,2
rans1,61316639,7699094,1.29,3716,2.15,5648,07_chr1_m.gtl_filtered.mrcomp.codec_stats,07,45.33031300980915,3.41508288716161,2,2,4
gabac,61316639,7898872,4.71,1009104,4.26,1017988,07_chr1_m.gtl_filtered.mrcomp.codec_stats,07,12.415308658737539,1.7682984401362603,3,3,7
gzip,7434907,2094945,6.75,1768,0.13,1620,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftt.codec_stats,10,1.0504414593731914,15.368424929105318,6,5,1
bzip2,7434907,2005592,0.98,9680,0.47,6724,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftt.codec_stats,10,7.235183521192901,4.069535275723072,5,4,5
xz,7434907,1956236,9.62,135572,0.23,10448,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftt.codec_stats,10,0.7370561175435596,8.111356652301291,4,6,4
rans0,7434907,1858879,0.14,3996,0.18,4360,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftt.codec_stats,10,50.6462846483503,9.848695331149631,2,1,2
rans1,7434907,1840461,0.2,4048,0.2,5644,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftt.codec_stats,10,35.452399253845215,8.776001930236816,1,2,3
gabac,7434907,1869468,0.74,137492,0.69,131636,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftt.codec_stats,10,9.581729528066274,2.583860314410666,3,3,6
gzip,193790567,28874874,818.88,1760,2.92,1620,07_chr2_p.gtl_filtered.rcomp.codec_stats,07,0.22569007242783387,9.430556754543357,5,6,1
bzip2,193790567,30283258,26.7,9896,10.63,7044,07_chr2_p.gtl_filtered.rcomp.codec_stats,07,6.921838446056352,2.7168735062750797,6,4,5
xz,193790567,25656316,471.71,691384,4.5,67780,07_chr2_p.gtl_filtered.rcomp.codec_stats,07,0.39179387019504486,5.437282138400608,4,5,2
rans0,193790567,24261724,3.5,3808,4.32,4404,07_chr2_p.gtl_filtered.rcomp.codec_stats,07,52.80373900277274,5.355968298735442,2,1,3
rans1,193790567,24260309,4.47,3856,5.36,5564,07_chr2_p.gtl_filtered.rcomp.codec_stats,07,41.34520951000103,4.316498806227499,1,2,4
gabac,193790567,24904552,13.07,3618800,13.93,3675560,07_chr2_p.gtl_filtered.rcomp.codec_stats,07,14.140251454453297,1.7050130368990601,3,3,6
gzip,209715200,61173558,183.66,1768,3.8,1688,08_m131003.sorted.bam_filtered.indc.cropped.codec_stats,08,1.0889687465969726,15.352539765207391,6,5,1
bzip2,209715200,57941976,32.03,10820,13.48,7048,08_m131003.sorted.bam_filtered.indc.cropped.codec_stats,08,6.2441461130190445,4.099241420847726,4,3,5
xz,209715200,54904912,440.79,691384,7.62,67860,08_m131003.sorted.bam_filtered.indc.cropped.codec_stats,08,0.45373080151546086,6.871575383063689,3,6,4
rans0,209715200,58085979,5.03,4140,5.03,4588,08_m131003.sorted.bam_filtered.indc.cropped.codec_stats,08,39.761431411530815,11.012943601513477,5,1,2
rans1,209715200,54025184,6.23,5240,5.33,5972,08_m131003.sorted.bam_filtered.indc.cropped.codec_stats,08,32.102728731942214,9.66649726452568,2,2,3
gabac,209715200,53722850,45.21,3742340,37.59,3793276,08_m131003.sorted.bam_filtered.indc.cropped.codec_stats,08,4.423800044238001,1.362971594816321,1,4,6
gzip,6373390,3407497,1.14,1744,0.14,1624,20_MH0002_081203_clear_2.bam_filtered.mpair.codec_stats,20,5.331700308281079,23.211731229509624,5,5,1
bzip2,6373390,2748762,0.96,9836,0.47,6736,20_MH0002_081203_clear_2.bam_filtered.mpair.codec_stats,20,6.331394116083781,5.577497279390376,2,3,5
xz,6373390,2841416,5.6,125716,0.35,9896,20_MH0002_081203_clear_2.bam_filtered.mpair.codec_stats,20,1.0853818484715054,7.742244175502233,3,6,4
rans0,6373390,3644467,0.19,4616,0.17,4704,20_MH0002_081203_clear_2.bam_filtered.mpair.codec_stats,20,31.99020184968647,20.444909264059625,6,1,2
rans1,6373390,2669427,0.22,4936,0.21,5816,20_MH0002_081203_clear_2.bam_filtered.mpair.codec_stats,20,27.6279015974565,12.12268556867327,1,2,3
gabac,6373390,3046182,1.11,128724,0.95,125564,20_MH0002_081203_clear_2.bam_filtered.mpair.codec_stats,20,5.475800316612999,3.057963722630551,4,4,7
gzip,73199352,9308004,31.23,1768,1.12,1552,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indp.codec_stats,10,2.2352975337809946,7.925718171255928,4,4,2
bzip2,73199352,8631904,21.78,10756,2.78,7036,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indp.codec_stats,10,3.205158033975228,2.9611601246346675,3,3,5
xz,73199352,7303848,53.37,665508,1.8,67736,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indp.codec_stats,10,1.3080071572040561,3.8697179158528643,1,5,4
rans0,73199352,24002906,1.86,4456,1.85,4720,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indp.codec_stats,10,37.531366655903476,12.373489173682959,6,2,1
rans1,73199352,14602069,1.76,4612,2.28,5724,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indp.codec_stats,10,39.663830670443446,6.107727268285919,5,1,3
gabac,73199352,8401274,58.68,265392,2.99,389280,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indp.codec_stats,10,1.1896445463527687,2.679625163508897,2,6,7
gzip,7778514,1643161,7.48,1820,0.15,1624,02_NA12878_S1.bam_filtered.nmis.codec_stats,02,0.9917338264179739,10.446936289469402,5,6,2
bzip2,7778514,1162722,1.08,9772,0.38,6728,02_NA12878_S1.bam_filtered.nmis.codec_stats,02,6.868675020005967,2.9180476540013363,1,4,5
xz,7778514,1176472,6.88,137384,0.2,9880,02_NA12878_S1.bam_filtered.nmis.codec_stats,02,1.0782222415125648,5.609855651855469,2,5,4
rans0,7778514,3190610,0.22,4468,0.22,4516,02_NA12878_S1.bam_filtered.nmis.codec_stats,02,33.71895009821112,13.830921866677024,6,2,1
rans1,7778514,1585809,0.18,4624,0.25,5632,02_NA12878_S1.bam_filtered.nmis.codec_stats,02,41.21205012003581,6.049381256103516,3,1,3
gabac,7778514,1598847,1.0,140852,0.72,133712,02_NA12878_S1.bam_filtered.nmis.codec_stats,02,7.418169021606445,2.117749055226644,4,3,6
gzip,209715200,21686075,277.77,1764,3.85,1628,07_chr2_p.gtl_filtered.pos.cropped.codec_stats,07,0.7200201605644958,5.371805909392122,4,5,1
bzip2,209715200,17334428,25.41,10584,10.53,7032,07_chr2_p.gtl_filtered.pos.cropped.codec_stats,07,7.870916961826053,1.569933406761003,3,4,5
xz,209715200,15506348,378.88,691412,3.83,67712,07_chr2_p.gtl_filtered.pos.cropped.codec_stats,07,0.5278716216216216,3.8610981276390133,2,6,3
rans0,209715200,24782030,4.01,3704,7.09,4452,07_chr2_p.gtl_filtered.pos.cropped.codec_stats,07,49.87531172069826,3.333425320085921,6,1,4
rans1,209715200,23630255,5.51,4524,4.92,5624,07_chr2_p.gtl_filtered.pos.cropped.codec_stats,07,36.29764065335753,4.580399854396417,5,2,2
gabac,209715200,13754319,23.86,938892,24.32,952840,07_chr2_p.gtl_filtered.pos.cropped.codec_stats,07,8.382229673093043,0.5393561171857935,1,3,6
gzip,650752,347140,0.21,1748,0.02,1620,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.npair.codec_stats,10,2.955264136904762,16.55292510986328,4,4,2
bzip2,650752,326311,0.12,8288,0.05,4636,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.npair.codec_stats,10,5.171712239583334,6.223888397216797,3,3,4
xz,650752,292100,0.35,77068,0.06,4748,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.npair.codec_stats,10,1.7731584821428572,4.642804463704428,1,5,5
rans0,650752,450703,0.03,3168,0.02,3304,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.npair.codec_stats,10,20.686848958333336,21.491193771362305,6,2,1
rans1,650752,404828,0.02,3948,0.03,3812,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.npair.codec_stats,10,31.0302734375,12.86913553873698,5,1,3
gabac,650752,324707,0.38,18452,0.12,25888,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.npair.codec_stats,10,1.6331722861842104,2.580539385477702,2,6,7
gzip,209715200,82001088,104.56,1824,9.19,1680,08_m131004-10.sorted.bam_filtered.indt.cropped.codec_stats,08,1.9127773527161438,8.509502888244695,6,5,1
bzip2,209715200,76577837,25.14,9840,17.85,6968,08_m131004-10.sorted.bam_filtered.indt.cropped.codec_stats,08,7.955449482895784,4.09133424945906,5,4,4
xz,209715200,74971368,310.25,691440,13.99,67712,08_m131004-10.sorted.bam_filtered.indt.cropped.codec_stats,08,0.6446414182111201,5.110669630267434,4,6,3
rans0,209715200,73922166,8.74,4196,13.57,4644,08_m131004-10.sorted.bam_filtered.indt.cropped.codec_stats,08,22.88329519450801,5.195112094865094,3,1,2
rans1,209715200,69329024,9.23,4288,18.85,5916,08_m131004-10.sorted.bam_filtered.indt.cropped.codec_stats,08,21.668472372697725,3.507549579326923,2,2,7
gabac,209715200,68427001,21.13,3741388,18.55,3808344,08_m131004-10.sorted.bam_filtered.indt.cropped.codec_stats,08,9.46521533364884,3.5179015311269426,1,3,5
gzip,743873,38102,0.53,1664,0.01,1616,09_sample-2-10_sorted.bam_filtered.mrcomp.codec_stats,09,1.3385142920152195,3.6336898803710938,5,4,2
bzip2,743873,33457,0.02,5456,0.02,2588,09_sample-2-10_sorted.bam_filtered.mrcomp.codec_stats,09,35.47062873840332,1.5953540802001953,3,2,4
xz,743873,35724,0.45,76572,0.01,4240,09_sample-2-10_sorted.bam_filtered.mrcomp.codec_stats,09,1.5764723883734808,3.4069061279296875,4,3,3
rans0,743873,93049,0.01,2500,0.01,2728,09_sample-2-10_sorted.bam_filtered.mrcomp.codec_stats,09,70.94125747680664,8.873844146728516,6,1,1
rans1,743873,30967,0.01,2192,0.02,3276,09_sample-2-10_sorted.bam_filtered.mrcomp.codec_stats,09,70.94125747680664,1.4766216278076172,2,1,5
gabac,743873,28198,0.02,17136,0.03,17368,09_sample-2-10_sorted.bam_filtered.mrcomp.codec_stats,09,35.47062873840332,0.8963902791341146,1,2,6
gzip,9140000,4375030,6.42,1756,0.32,1628,05_9827_2#49.bam_filtered.gpos.codec_stats,05,1.3577232479677765,13.038605451583862,6,5,3
bzip2,9140000,3458679,1.05,9924,0.61,6704,05_9827_2#49.bam_filtered.gpos.codec_stats,05,8.301507859002976,5.407300542612545,3,4,5
xz,9140000,3450432,6.54,149972,0.45,12524,05_9827_2#49.bam_filtered.gpos.codec_stats,05,1.3328108947940558,7.312418619791666,2,6,4
rans0,9140000,4359814,0.19,4480,0.24,4584,05_9827_2#49.bam_filtered.gpos.codec_stats,05,45.87675395764803,17.324344317118328,5,1,1
rans1,9140000,4007971,0.3,5620,0.26,6004,05_9827_2#49.bam_filtered.gpos.codec_stats,05,29.055277506510418,14.701150013850285,4,2,2
gabac,9140000,3231893,0.44,41424,0.64,52072,05_9827_2#49.bam_filtered.gpos.codec_stats,05,19.81041648171165,4.815895855426788,1,3,7
gzip,2853616,1555245,1.59,1756,0.06,1624,08_m131003.sorted.bam_filtered.gpos.codec_stats,08,1.7115850868465015,24.719953536987305,6,4,1
bzip2,2853616,1225557,0.41,9780,0.19,6668,08_m131003.sorted.bam_filtered.gpos.codec_stats,08,6.637610458746189,6.151485443115234,3,3,4
xz,2853616,1200372,2.25,94812,0.24,5028,08_m131003.sorted.bam_filtered.gpos.codec_stats,08,1.2095201280381944,4.76984977722168,2,5,6
rans0,2853616,1512180,0.09,4668,0.08,4816,08_m131003.sorted.bam_filtered.gpos.codec_stats,08,30.23800320095486,18.02659034729004,5,1,2
